"ghm","ghs","borne_basse","borne_haute","dms_n","rsavclass","noseqta","anseqta"
"11M021","",2,8,2.66137527432334,"11","002","2010"
"11M022","",3,16,4.62159214830971,"11","002","2010"
"11M023","",3,37,8.34642857142857,"11","002","2010"
"11M024","",4,106,15.0487804878049,"11","002","2010"
"11M02T","",1,1,1,"11","002","2010"
"11M031","",1,8,2.85151798225128,"11","002","2010"
"11M032","",3,16,4.76825761932145,"11","002","2010"
"11M033","",3,20,5.86588921282799,"11","002","2010"
"11M034","",4,18,8.04455445544554,"11","002","2010"
"11M041","",1,20,3.19563506853853,"11","002","2010"
"11M042","",2,31,7.27449201741655,"11","002","2010"
"11M043","",3,43,10.0814288655549,"11","002","2010"
"11M044","",4,55,13.0740408058514,"11","002","2010"
"11M061","",2,31,3.91135346756152,"11","002","2010"
"11M062","",2,44,9.07599070982726,"11","002","2010"
"11M063","",3,57,13.0363684279879,"11","002","2010"
"11M064","",3,107,19.1400862068966,"11","002","2010"
"11M06T","",1,1,1,"11","002","2010"
"11M071","",2,28,4.25689223057644,"11","002","2010"
"11M072","",2,64,10.0165107319758,"11","002","2010"
"11M073","",3,82,15.7614678899083,"11","002","2010"
"11M074","",3,103,20.3026315789474,"11","002","2010"
"11M07T","",1,1,1,"11","002","2010"
"11M081","",1,27,4.15216543113539,"11","002","2010"
"11M082","",2,36,7.39195979899498,"11","002","2010"
"11M083","",3,79,12.2346368715084,"11","002","2010"
"11M084","",3,179,16.3333333333333,"11","002","2010"
"11M101","",1,12,2.78147423352903,"11","002","2010"
"11M102","",3,25,5.27578475336323,"11","002","2010"
"11M103","",3,31,8.95,"11","002","2010"
"11M104","",3,129,15.5142857142857,"11","002","2010"
"11M111","",1,7,1.89291598023064,"11","002","2010"
"11M112","",3,39,6.30952380952381,"11","002","2010"
"11M113","",3,96,9,"11","002","2010"
"11M114","",,,5,"11","002","2010"
"11M121","",2,19,3.40428655314152,"11","002","2010"
"11M122","",2,21,5.6299272866437,"11","002","2010"
"11M123","",3,39,8.86115326251897,"11","002","2010"
"11M124","",4,53,12.6358024691358,"11","002","2010"
"11M12T","",1,1,1,"11","002","2010"
"11M151","",1,20,4.69519832985386,"11","002","2010"
"11M152","",2,33,7.39224137931035,"11","002","2010"
"11M153","",3,44,10.7239404352806,"11","002","2010"
"11M154","",3,94,17.4905660377358,"11","002","2010"
"11M161","",1,25,3.25013333333333,"11","002","2010"
"11M162","",2,44,8.6348,"11","002","2010"
"11M163","",3,63,13.1196736174071,"11","002","2010"
"11M164","",3,116,21.536170212766,"11","002","2010"
"11M171","",1,14,1.90827873734366,"11","002","2010"
"11M172","",3,32,5.03267973856209,"11","002","2010"
"11M173","",3,38,8.77889447236181,"11","002","2010"
"11M174","",4,108,13.0555555555556,"11","002","2010"
"11M18Z","",1,11,2.42115203021719,"11","002","2010"
"11M19Z","",1,18,2.61121310549357,"11","002","2010"
"12C031","",1,14,3.52551176290865,"11","002","2010"
"12C032","",2,38,6.84976525821596,"11","002","2010"
"12C033","",3,103,14.7142857142857,"11","002","2010"
"12C034","",3,304,24.037037037037,"11","002","2010"
"12C041","4518",2,13,4.61255522449399,"11","002","2010"
"12C041","4561",1,5,1.84146341463415,"11","002","2010"
"12C042","",3,28,6.55058160028199,"11","002","2010"
"12C043","",3,52,9.87815975733064,"11","002","2010"
"12C044","",3,83,16.7990543735225,"11","002","2010"
"12C051","",1,14,2.7082096933729,"11","002","2010"
"12C052","",2,61,8.14864864864865,"11","002","2010"
"12C053","",2,66,17.75,"11","002","2010"
"12C054","",2,507,39.8333333333333,"11","002","2010"
"12C061","",1,6,1.55141843971631,"11","002","2010"
"12C062","",3,21,4.23255813953488,"11","002","2010"
"12C063","",3,249,14.9090909090909,"11","002","2010"
"12C064","",,,5,"11","002","2010"
"12C071","",1,8,2.15964880845727,"11","002","2010"
"12C072","",2,30,6.20943396226415,"11","002","2010"
"12C073","",3,60,12.768,"11","002","2010"
"12C074","",5,106,24.5,"11","002","2010"
"12C081","",1,6,1.44322990126939,"11","002","2010"
"12C082","",3,49,6.68613138686131,"11","002","2010"
"12C083","",3,55,11.35,"11","002","2010"
"12C084","",4,119,25.2857142857143,"11","002","2010"
"12C091","",2,21,4.69767441860465,"11","002","2010"
"12C092","",2,55,9.46153846153846,"11","002","2010"
"12C093","",2,74,18.8928571428571,"11","002","2010"
"12C094","",5,51,23.1,"11","002","2010"
"12C101","",1,16,3.13239436619718,"11","002","2010"
"12C102","",2,31,6.35294117647059,"11","002","2010"
"12C103","",2,149,17.1025641025641,"11","002","2010"
"12C104","",3,96,23.7727272727273,"11","002","2010"
"12C111","",2,19,7.35136377566656,"11","002","2010"
"12C112","",3,24,9.02456418383518,"11","002","2010"
"12C113","",5,58,14.6483870967742,"11","002","2010"
"12C114","",5,117,23.8913043478261,"11","002","2010"
"12C121","",4,19,8.51232166018158,"11","002","2010"
"12C122","",5,27,10.2099609375,"11","002","2010"
"12C123","",5,75,15.0965732087227,"11","002","2010"
"12C124","",5,154,21.3736263736264,"11","002","2010"
"12C131","",1,4,1.38888888888889,"11","002","2010"
"12C132","",,,3,"11","002","2010"
"12K02Z","",1,1,1,"11","002","2010"
"12K03Z","",1,1,1,"11","002","2010"
"12M031","",2,39,4.04749163879599,"11","002","2010"
"12M032","",2,60,10.5767027371101,"11","002","2010"
"12M033","",3,81,16.0053404539386,"11","002","2010"
"12M034","",3,106,23.6201550387597,"11","002","2010"
"12M03T","",1,1,1,"11","002","2010"
"12M041","",2,15,3.02239448751077,"11","002","2010"
"12M042","",3,26,5.50178571428571,"11","002","2010"
"12M043","",3,43,9.09456740442656,"11","002","2010"
"12M044","",3,80,15.792899408284,"11","002","2010"
"12M04T","",1,1,1,"11","002","2010"
"12M051","",1,10,1.70781426953567,"11","002","2010"
"12M052","",3,31,6.260663507109,"11","002","2010"
"12M053","",3,46,10.4507042253521,"11","002","2010"
"12M054","",3,54,15.3809523809524,"11","002","2010"
"12M061","",2,14,3.83514804202483,"11","002","2010"
"12M062","",3,29,6.52663139329806,"11","002","2010"
"12M063","",3,41,9.47563946406821,"11","002","2010"
"12M064","",4,60,13.7865384615385,"11","002","2010"
"12M06T","",1,1,1,"11","002","2010"
"12M071","",1,18,2.05819158460161,"11","002","2010"
"12M072","",2,24,5.89873417721519,"11","002","2010"
"12M073","",3,51,10.5045454545455,"11","002","2010"
"12M074","",3,83,15.6666666666667,"11","002","2010"
"12M08Z","",1,19,2.14746543778802,"11","002","2010"
"12M09Z","",1,5,1.63855421686747,"11","002","2010"
"13C031","",2,10,4.83479582332467,"11","002","2010"
"13C032","",3,19,6.47358121330724,"11","002","2010"
"13C033","",3,54,10.0759753593429,"11","002","2010"
"13C034","",3,82,18.95,"11","002","2010"
"13C041","",1,10,4.00384615384615,"11","002","2010"
"13C042","",3,12,5.16775032509753,"11","002","2010"
"13C043","",3,40,8.08742004264392,"11","002","2010"
"13C044","",3,115,21.8076923076923,"11","002","2010"
"13C051","",2,15,4.49440488301119,"11","002","2010"
"13C052","",2,40,8.73130193905817,"11","002","2010"
"13C053","",3,78,16.7511737089202,"11","002","2010"
"13C054","",3,174,33.3142857142857,"11","002","2010"
"13C061","",1,13,3.29743331655762,"11","002","2010"
"13C062","",2,26,6.37078651685393,"11","002","2010"
"13C063","",3,65,12.6086956521739,"11","002","2010"
"13C064","",3,55,12.5714285714286,"11","002","2010"
"13C071","",1,11,3.17867734853445,"11","002","2010"
"13C072","",2,19,5.53251445086705,"11","002","2010"
"13C073","",3,49,10.9899749373434,"11","002","2010"
"13C074","",4,95,20.6111111111111,"11","002","2010"
"13C081","",1,9,1.64349621472815,"11","002","2010"
"13C082","",3,41,6.47279549718574,"11","002","2010"
"13C083","",3,82,14.868778280543,"11","002","2010"
"13C084","",2,101,23.2222222222222,"11","002","2010"
"13C091","",2,11,2.78616524842163,"11","002","2010"
"13C092","",3,53,6.93072289156626,"11","002","2010"
"13C093","",3,92,14.8520710059172,"11","002","2010"
"13C094","",4,305,29.3157894736842,"11","002","2010"
"13C09T","",1,1,1,"11","002","2010"
"13C101","",2,4,2.20302474793767,"11","002","2010"
"13C102","",3,14,4,"11","002","2010"
"13C103","",,,10,"11","002","2010"
"13C10T","",1,1,1,"11","002","2010"
"13C111","",1,6,1.54853620955316,"11","002","2010"
"13C112","",2,91,8.95652173913044,"11","002","2010"
"13C113","",2,95,24,"11","002","2010"
"13C114","",2,165,30,"11","002","2010"
"13C121","",1,6,1.49199843871975,"11","002","2010"
"13C122","",2,28,5.29126213592233,"11","002","2010"
"13C123","",3,70,11.8076923076923,"11","002","2010"
"13C124","",3,126,17,"11","002","2010"
"13C131","",2,21,4.58627648839556,"11","002","2010"
"13C132","",2,44,9.26013513513514,"11","002","2010"
"13C133","",3,83,16.384328358209,"11","002","2010"
"13C134","",3,206,30.125,"11","002","2010"
"13C13T","",1,1,1,"11","002","2010"
"13C141","",2,22,7.34672715489307,"11","002","2010"
"13C142","",3,42,10.7881720430108,"11","002","2010"
"13C143","",5,90,18.9034267912773,"11","002","2010"
"13C144","",6,182,31.4934497816594,"11","002","2010"
"13C151","",3,12,6.13157162726008,"11","002","2010"
"13C152","",3,23,7.77941176470588,"11","002","2010"
"13C153","",4,53,12.4057971014493,"11","002","2010"
"13C154","",5,69,19.2903225806452,"11","002","2010"
"13C171","",1,5,1.94169751454257,"11","002","2010"
"13C172","",3,14,4.06459330143541,"11","002","2010"
"13C173","",3,28,7.1875,"11","002","2010"
"13K02Z","",1,1,1,"11","002","2010"
"13K03Z","",1,1,1,"11","002","2010"
"13K04Z","",1,1,1,"11","002","2010"
"13K05Z","",1,1,1,"11","002","2010"
"13M031","",2,40,4.17278747742324,"11","002","2010"
"13M032","",2,62,10.2623115577889,"11","002","2010"
"13M033","",2,72,16.4012474012474,"11","002","2010"
"13M034","",4,126,21.9619047619048,"11","002","2010"
"13M03T","",1,1,1,"11","002","2010"
"13M041","",2,8,2.52504504504505,"11","002","2010"
"13M042","",2,27,6.04187192118227,"11","002","2010"
"13M043","",3,74,12.1666666666667,"11","002","2010"
"13M044","",4,112,17.2162162162162,"11","002","2010"
"13M04T","",1,1,1,"11","002","2010"
"13M051","",1,11,3.25616332819723,"11","002","2010"
"13M052","",3,29,5.73099415204678,"11","002","2010"
"13M053","",3,46,8.91269841269841,"11","002","2010"
"13M054","",3,71,13.7714285714286,"11","002","2010"
"13M061","",2,11,3.28409090909091,"11","002","2010"
"13M062","",3,23,5.20161290322581,"11","002","2010"
"13M063","",3,45,9.7037037037037,"11","002","2010"
"13M064","",4,28,12.9090909090909,"11","002","2010"
"13M06T","",1,1,1,"11","002","2010"
"13M071","",1,8,2.34620596205962,"11","002","2010"
"13M072","",3,29,5.86290322580645,"11","002","2010"
"13M073","",3,111,11.2758620689655,"11","002","2010"
"13M074","",4,54,12.3636363636364,"11","002","2010"
"13M081","",1,9,1.66666666666667,"11","002","2010"
"13M09Z","",1,17,2.09913793103448,"11","002","2010"
"13M10Z","",1,11,1.91596638655462,"11","002","2010"
"14C02A","",4,12,6.2203203995858,"11","002","2010"
"14C02B","",3,33,8.44874000607226,"11","002","2010"
"14C02C","",4,55,10.6043857331572,"11","002","2010"
"14C03Z","",2,27,7.10543130990415,"11","002","2010"
"14C04T","",1,1,1,"11","002","2010"
"14C04Z","",2,21,5.3220666344761,"11","002","2010"
"14C05Z","",1,9,1.55105915860678,"11","002","2010"
"14M02Z","",1,19,3.44132696571721,"11","002","2010"
"14Z02A","",3,8,4.2827911814658,"11","002","2010"
"14Z02B","",3,10,4.80931366213047,"11","002","2010"
"14Z02C","",3,36,7.70860465116279,"11","002","2010"
"14Z02T","",1,1,1,"11","002","2010"
"14Z03A","",2,18,3.23761489793482,"11","002","2010"
"14Z03B","",2,45,6.98912697007261,"11","002","2010"
"14Z03T","",1,1,1,"11","002","2010"
"14Z04Z","",1,9,1.5624649859944,"11","002","2010"
"14Z05Z","",1,9,2.49253893911339,"11","002","2010"
"14Z06T","",1,1,1,"11","002","2010"
"14Z06Z","",2,19,3.61169252977265,"11","002","2010"
"14Z07Z","",1,5,1.2365117068205,"11","002","2010"
"14Z08Z","",1,2,1.12239408204438,"11","002","2010"
"15Z02T","",1,1,1,"11","002","2010"
"15Z02Z","",1,157,13.0042817383858,"11","002","2010"
"15Z03Z","",1,7,1.67227053140097,"11","002","2010"
"15Z04E","",1,136,11.2193158953722,"11","002","2010"
"15Z05A","",2,7,3.9192679759857,"11","002","2010"
"15Z05B","",3,10,5.20559014972896,"11","002","2010"
"15Z05C","",3,27,7.18995041660277,"11","002","2010"
"15Z05D","",4,98,13.7661956811517,"11","002","2010"
"15Z06A","",3,27,6.48709773836804,"11","002","2010"
"15Z06B","",2,36,9.37094873305834,"11","002","2010"
"15Z06C","",3,52,13.0721324938407,"11","002","2010"
"15Z06D","",4,92,21.1767195767196,"11","002","2010"
"15Z07A","",3,51,16.1460355987055,"11","002","2010"
"15Z07B","",3,71,22.5719298245614,"11","002","2010"
"15Z07C","",4,99,29.6749427043545,"11","002","2010"
"15Z08E","",1,235,15.6448087431694,"11","002","2010"
"15Z08Z","",4,137,38.6759738021372,"11","002","2010"
"15Z09E","",1,173,14.1663366336634,"11","002","2010"
"15Z09Z","",4,227,67.3758901322482,"11","002","2010"
"15Z10E","",1,19,1.97575757575758,"11","002","2010"
"16C021","",2,21,6.80377358490566,"11","002","2010"
"16C022","",3,36,9.47985347985348,"11","002","2010"
"16C023","",4,79,16.3193277310924,"11","002","2010"
"16C024","",5,137,27.6969696969697,"11","002","2010"
"16C031","",1,20,2.92808899483512,"11","002","2010"
"16C032","",2,70,9.30888888888889,"11","002","2010"
"16C033","",2,121,20.9567901234568,"11","002","2010"
"16C034","",4,177,36.7924528301887,"11","002","2010"
"16M061","",2,33,8.24661654135338,"11","002","2010"
"16M062","",2,39,11.2214532871972,"11","002","2010"
"16M063","",4,60,14.4022346368715,"11","002","2010"
"16M064","",4,68,16.95,"11","002","2010"
"16M06T","",1,1,1,"11","002","2010"
"16M071","",1,3,1.94354838709677,"11","002","2010"
"16M072","",3,6,3.75,"11","002","2010"
"16M073","",8,9,8.5,"11","002","2010"
"16M081","",1,7,1.98091603053435,"11","002","2010"
"16M082","",3,50,6,"11","002","2010"
"16M083","",3,103,14.2407407407407,"11","002","2010"
"16M084","",3,562,42.9411764705882,"11","002","2010"
"16M091","",1,23,3.23898216159496,"11","002","2010"
"16M092","",2,41,7.77161500815661,"11","002","2010"
"16M093","",3,63,12.5862313697658,"11","002","2010"
"16M094","",3,112,18.4822695035461,"11","002","2010"
"16M101","",2,26,5.18439077144917,"11","002","2010"
"16M102","",2,39,8.50839763958239,"11","002","2010"
"16M103","",3,70,14.1305377071356,"11","002","2010"
"16M104","",3,109,19.1682926829268,"11","002","2010"
"16M10T","",1,1,1,"11","002","2010"
"16M111","",2,31,4.75882885602173,"11","002","2010"
"16M112","",2,40,8.71731372336974,"11","002","2010"
"16M113","",3,52,12.2412787010022,"11","002","2010"
"16M114","",3,78,17.0117944397641,"11","002","2010"
"16M11T","",1,1,1,"11","002","2010"
"16M121","",2,17,3.78212600610602,"11","002","2010"
"16M122","",2,40,7.51674641148325,"11","002","2010"
"16M123","",3,64,12.8399470899471,"11","002","2010"
"16M124","",3,106,19.1686746987952,"11","002","2010"
"16M12T","",1,1,1,"11","002","2010"
"16M131","",1,23,2.27301315037164,"11","002","2010"
"16M132","",2,45,8.2804347826087,"11","002","2010"
"16M133","",3,66,13.3467643467643,"11","002","2010"
"16M134","",3,109,20.7283950617284,"11","002","2010"
"16M14Z","",1,14,2.3559670781893,"11","002","2010"
"16M15Z","",1,34,3.5840570719603,"11","002","2010"
"16M161","",2,16,4.36872115123541,"11","002","2010"
"16M162","",2,27,6.5663082437276,"11","002","2010"
"16M163","",3,68,10.546511627907,"11","002","2010"
"16M164","",3,113,15.3860294117647,"11","002","2010"
"16M16T","",1,1,1,"11","002","2010"
"16M171","",2,16,3.58020050125313,"11","002","2010"
"16M172","",3,32,5.85714285714286,"11","002","2010"
"16M173","",3,56,9.64912280701754,"11","002","2010"
"16M174","",3,93,14,"11","002","2010"
"16M17T","",1,1,1,"11","002","2010"
"17C021","",2,20,5.53191489361702,"11","002","2010"
"17C022","",2,54,9.69733656174334,"11","002","2010"
"17C023","",3,125,21.4483775811209,"11","002","2010"
"17C024","",3,237,38.874213836478,"11","002","2010"
"17C031","",1,35,3.85999404229967,"11","002","2010"
"17C032","",2,84,13.1001191895113,"11","002","2010"
"17C033","",3,121,25.5452755905512,"11","002","2010"
"17C034","",4,201,38.5029940119761,"11","002","2010"
"17C041","",2,27,7.08022130013831,"11","002","2010"
"17C042","",2,53,11.9864130434783,"11","002","2010"
"17C043","",3,84,19.7551020408163,"11","002","2010"
"17C044","",5,147,33.0833333333333,"11","002","2010"
"17C051","",1,19,3.4443864229765,"11","002","2010"
"17C052","",2,72,10.9144542772861,"11","002","2010"
"17C053","",2,124,21.8706467661692,"11","002","2010"
"17C054","",4,136,33.1692307692308,"11","002","2010"
"17K041","6470",1,10,3.02838684416601,"11","002","2010"
"17K041","6523",2,3,2.06412337662338,"11","002","2010"
"17K042","",2,50,6.30283224400872,"11","002","2010"
"17K043","",2,103,13.653791130186,"11","002","2010"
"17K044","",5,95,24.5555555555556,"11","002","2010"
"17K051","",1,3,1.97405189620758,"11","002","2010"
"17K052","",3,5,3.11392405063291,"11","002","2010"
"17K061","",1,13,3.83492702566683,"11","002","2010"
"17K062","",3,15,4.6078431372549,"11","002","2010"
"17K063","",3,16,5.56818181818182,"11","002","2010"
"17M051","",1,14,3.51060220525869,"11","002","2010"
"17M052","",2,64,8.79499217527387,"11","002","2010"
"17M053","",2,66,21.1266308518803,"11","002","2010"
"17M054","",4,72,26.4217118997912,"11","002","2010"
"17M061","",3,11,4.16379953200134,"11","002","2010"
"17M062","",3,21,4.73159342950054,"11","002","2010"
"17M063","",3,47,8.18245102800712,"11","002","2010"
"17M064","",3,120,18.0612813370474,"11","002","2010"
"17M06T","",1,3,1.48177728641684,"11","002","2010"
"17M071","",2,37,4.88940809968847,"11","002","2010"
"17M072","",2,48,9.8194558944765,"11","002","2010"
"17M073","",3,70,14.6960698689956,"11","002","2010"
"17M074","",4,131,23.1439393939394,"11","002","2010"
"17M07T","",1,1,1,"11","002","2010"
"17M081","",1,187,7.37123745819398,"11","002","2010"
"17M082","",2,102,17.42,"11","002","2010"
"17M083","",3,93,32.5253164556962,"11","002","2010"
"17M084","",5,102,37.38,"11","002","2010"
"17M091","",1,65,4.80383795309168,"11","002","2010"
"17M092","",2,86,12.2448377581121,"11","002","2010"
"17M093","",2,81,24.9859913793103,"11","002","2010"
"17M094","",4,110,32.6177514792899,"11","002","2010"
"17M111","",1,45,4.0820770519263,"11","002","2010"
"17M112","",2,66,11.2729693741678,"11","002","2010"
"17M113","",3,87,16.719165085389,"11","002","2010"
"17M114","",3,141,25.3443708609272,"11","002","2010"
"17M121","",1,50,4.28275691087145,"11","002","2010"
"17M122","",2,64,11.5833525478441,"11","002","2010"
"17M123","",3,88,17.5747942094806,"11","002","2010"
"17M124","",3,131,27.10348468849,"11","002","2010"
"17M131","",1,26,3.27787021630616,"11","002","2010"
"17M132","",2,50,9.71621621621622,"11","002","2010"
"17M133","",3,83,14.487684729064,"11","002","2010"
"17M134","",4,187,26.8378378378378,"11","002","2010"
"17M14Z","",1,18,2.53675577156744,"11","002","2010"
"18C021","",1,55,5.31086519114688,"11","002","2010"
"18C022","",2,104,15.013698630137,"11","002","2010"
"18C023","",3,146,26.2648125755744,"11","002","2010"
